ID,Type,Year,Family,Species,Taxa,No_broodcells,No_alive,No_dead_broodcells
nSPob,Park,2013,Vespidae,Ancistrocerus_adiabatus,Wasp,6,0,2
nSPob,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,3,0,1
nSPob,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,3,3,0
nSPob,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,4,0,0
nSPob,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,8,1,0
nSPob,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,13,1,8
0GSjz,Home,2011,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
0GSjz,Home,2011,Sphecidae,Isodontia_mexicana,Wasp,2,0,2
0GSjz,Home,2011,Sphecidae,Isodontia_mexicana,Wasp,3,0,0
0GSjz,Home,2011,Megachilidae,Osmia_caerulescens,Bee,5,2,3
0GSjz,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
0GSjz,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,2,1,1
0GSjz,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,4,3,1
0GSjz,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,5,5,0
0GSjz,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,5,3,2
0GSjz,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,7,0,0
0GSjz,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,9,5,4
0GSjz,Home,2012,Megachilidae,Chelostoma_campanularum,Bee,2,1,1
0GSjz,Home,2012,Megachilidae,Heriades_carinata,Bee,12,10,2
0GSjz,Home,2012,Megachilidae,Heriades_carinata,Bee,13,12,1
0GSjz,Home,2012,Megachilidae,Osmia_caerulescens,Bee,3,3,0
0GSjz,Home,2012,Crabronidae,Psenulus_pallipes,Wasp,20,19,1
0GSjz,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,0,0
0GSjz,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,6,6,0
0GSjz,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,9,7,2
0GSjz,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,9,7,2
0GSjz,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,11,5,6
0GSjz,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,2,1,0
0GSjz,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,3,3,0
0GSjz,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,4,4,0
0GSjz,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,5,3,2
0GSjz,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,7,5,2
eLGzd,Roof,2011,Crabronidae,Psenulus_pallipes,Wasp,4,4,0
eLGzd,Roof,2011,Crabronidae,Psenulus_pallipes,Wasp,4,3,1
eLGzd,Roof,2011,Crabronidae,Psenulus_pallipes,Wasp,13,11,1
eLGzd,Roof,2012,Crabronidae,Psenulus_pallipes,Wasp,1,1,0
eLGzd,Roof,2012,Crabronidae,Psenulus_pallipes,Wasp,2,2,0
eLGzd,Roof,2012,Crabronidae,Psenulus_pallipes,Wasp,3,2,1
eLGzd,Roof,2013,Megachilidae,Heriades_carinata,Bee,2,2,0
D8Tvb,Home,2011,Megachilidae,Osmia_caerulescens,Bee,7,6,1
D8Tvb,Home,2011,Megachilidae,Osmia_caerulescens,Bee,13,12,1
D8Tvb,Home,2011,Megachilidae,Osmia_caerulescens,Bee,14,11,3
D8Tvb,Home,2011,Megachilidae,Osmia_pumila,Bee,9,6,3
D8Tvb,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
D8Tvb,Home,2012,Megachilidae,Osmia_caerulescens,Bee,1,0,1
D8Tvb,Home,2012,Megachilidae,Osmia_caerulescens,Bee,1,1,0
D8Tvb,Home,2012,Megachilidae,Osmia_caerulescens,Bee,1,0,1
D8Tvb,Home,2012,Megachilidae,Osmia_caerulescens,Bee,2,0,2
D8Tvb,Home,2012,Megachilidae,Osmia_caerulescens,Bee,10,9,1
D8Tvb,Home,2012,Megachilidae,Osmia_caerulescens,Bee,10,5,5
D8Tvb,Home,2013,Colletidae,Hylaeus_modestus,Bee,14,13,1
D8Tvb,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,8,6,2
D8Tvb,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,9,5,4
D8Tvb,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,2,0,2
D8Tvb,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,4,0,4
D8Tvb,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,9,9,0
D8Tvb,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,11,8,3
yjMQ9,Home,2011,Megachilidae,Megachile_campanulae,Bee,4,0,2
yjMQ9,Home,2011,Megachilidae,Megachile_campanulae,Bee,11,6,4
yjMQ9,Home,2011,Megachilidae,Megachile_rotundata,Bee,1,0,1
yjMQ9,Home,2011,Megachilidae,Megachile_rotundata,Bee,1,0,1
yjMQ9,Home,2011,Megachilidae,Megachile_rotundata,Bee,9,9,0
yjMQ9,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,4,4,0
yjMQ9,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,5,0,5
yjMQ9,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,2,2,0
yjMQ9,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,4,4,0
yjMQ9,Home,2012,Crabronidae,Psenulus_pallipes,Wasp,3,3,0
yjMQ9,Home,2012,Crabronidae,Psenulus_pallipes,Wasp,8,7,0
yjMQ9,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,3,0,1
yjMQ9,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,3,0,1
yjMQ9,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,4,2,0
yjMQ9,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,5,4,0
yjMQ9,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,6,5,0
yjMQ9,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,2,2,0
yjMQ9,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,2,2,0
yjMQ9,Home,2013,Crabronidae,Trypoxylon_collinum,Wasp,4,0,1
0i6Rd,Home,2011,Megachilidae,Osmia_pumila,Bee,1,1,0
0i6Rd,Home,2011,Megachilidae,Osmia_pumila,Bee,2,1,1
0i6Rd,Home,2011,Megachilidae,Osmia_pumila,Bee,5,4,1
0i6Rd,Home,2011,Megachilidae,Osmia_pumila,Bee,11,11,0
0i6Rd,Home,2011,Megachilidae,Osmia_pumila,Bee,13,13,0
0i6Rd,Home,2011,Megachilidae,Osmia_pumila,Bee,15,15,0
0i6Rd,Home,2011,Crabronidae,Passaloecus_gracilis,Wasp,2,0,2
0i6Rd,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,3,0,3
0i6Rd,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,3,3,0
0i6Rd,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,6,5,1
0i6Rd,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,12,12,0
0i6Rd,Home,2012,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
0i6Rd,Home,2012,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
zUUAk,Home,2011,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
zUUAk,Home,2011,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
zUUAk,Home,2011,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
zUUAk,Home,2011,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
zUUAk,Home,2011,Megachilidae,Megachile_rotundata,Bee,1,0,1
zUUAk,Home,2011,Megachilidae,Osmia_caerulescens,Bee,1,0,1
zUUAk,Home,2011,Megachilidae,Osmia_caerulescens,Bee,1,0,1
zUUAk,Home,2011,Megachilidae,Osmia_caerulescens,Bee,1,0,1
zUUAk,Home,2011,Megachilidae,Osmia_caerulescens,Bee,2,2,0
zUUAk,Home,2011,Megachilidae,Osmia_caerulescens,Bee,2,2,0
zUUAk,Home,2011,Megachilidae,Osmia_caerulescens,Bee,2,1,1
zUUAk,Home,2011,Megachilidae,Osmia_caerulescens,Bee,5,5,0
zUUAk,Home,2012,Megachilidae,Osmia_caerulescens,Bee,2,2,0
zUUAk,Home,2012,Megachilidae,Osmia_caerulescens,Bee,2,2,0
zUUAk,Home,2012,Megachilidae,Osmia_caerulescens,Bee,3,3,0
zUUAk,Home,2012,Megachilidae,Osmia_caerulescens,Bee,3,3,0
zUUAk,Home,2012,Megachilidae,Osmia_caerulescens,Bee,5,5,0
zUUAk,Home,2012,Megachilidae,Osmia_caerulescens,Bee,6,6,0
zUUAk,Home,2012,Megachilidae,Osmia_caerulescens,Bee,6,6,0
zUUAk,Home,2012,Megachilidae,Osmia_caerulescens,Bee,6,6,0
zUUAk,Home,2012,Megachilidae,Osmia_caerulescens,Bee,6,6,0
zUUAk,Home,2012,Megachilidae,Osmia_caerulescens,Bee,7,7,0
zUUAk,Home,2013,Colletidae,Hylaeus_mesillae,Bee,5,4,1
zUUAk,Home,2013,Colletidae,Hylaeus_mesillae,Bee,7,4,3
zUUAk,Home,2013,Sphecidae,Isodontia_mexicana,Wasp,2,1,1
zUUAk,Home,2013,Sphecidae,Isodontia_mexicana,Wasp,4,4,0
zUUAk,Home,2013,Megachilidae,Megachile_campanulae,Bee,1,0,1
zUUAk,Home,2013,Megachilidae,Megachile_campanulae,Bee,12,8,4
zUUAk,Home,2013,Megachilidae,Megachile_centuncularis,Bee,1,0,1
zUUAk,Home,2013,Megachilidae,Megachile_centuncularis,Bee,1,0,1
zUUAk,Home,2013,Megachilidae,Megachile_centuncularis,Bee,1,0,1
zUUAk,Home,2013,Megachilidae,Megachile_centuncularis,Bee,6,6,0
zUUAk,Home,2013,Megachilidae,Megachile_centuncularis,Bee,12,9,2
zUUAk,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,1,1,0
zUUAk,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,5,5,0
SVCEa,Park,2012,Megachilidae,Megachile_rotundata,Bee,1,1,0
SVCEa,Park,2012,Megachilidae,Megachile_rotundata,Bee,3,2,0
SVCEa,Park,2012,Megachilidae,Megachile_rotundata,Bee,5,4,1
SVCEa,Park,2012,Crabronidae,Trypoxylon_frigidum,Wasp,4,4,0
SVCEa,Park,2012,Crabronidae,Trypoxylon_frigidum,Wasp,5,5,0
SVCEa,Park,2012,Crabronidae,Trypoxylon_frigidum,Wasp,5,5,0
SVCEa,Park,2012,Crabronidae,Trypoxylon_frigidum,Wasp,8,8,0
SVCEa,Park,2012,Crabronidae,Trypoxylon_frigidum,Wasp,9,9,0
SVCEa,Park,2012,Crabronidae,Trypoxylon_frigidum,Wasp,9,9,0
SVCEa,Park,2013,Crabronidae,Passaloecus_gracilis,Wasp,3,3,0
SVCEa,Park,2013,Crabronidae,Passaloecus_gracilis,Wasp,4,0,4
SVCEa,Park,2013,Crabronidae,Passaloecus_gracilis,Wasp,4,3,0
SVCEa,Park,2013,Crabronidae,Passaloecus_gracilis,Wasp,5,1,3
SVCEa,Park,2013,Crabronidae,Passaloecus_gracilis,Wasp,6,1,5
SVCEa,Park,2013,Crabronidae,Trypoxylon_frigidum,Wasp,3,3,0
SVCEa,Park,2013,Crabronidae,Trypoxylon_frigidum,Wasp,6,4,2
SVCEa,Park,2013,Crabronidae,Trypoxylon_frigidum,Wasp,7,5,0
SVCEa,Park,2013,Crabronidae,Trypoxylon_frigidum,Wasp,8,8,0
SVCEa,Park,2013,Crabronidae,Trypoxylon_frigidum,Wasp,8,7,0
Z42dv,Home,2011,Megachilidae,Chelostoma_rapunculi,Bee,8,7,1
Z42dv,Home,2011,Megachilidae,Chelostoma_rapunculi,Bee,12,12,0
Z42dv,Home,2011,Megachilidae,Chelostoma_rapunculi,Bee,12,12,0
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,1,0,0
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,2,2,0
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,3,2,1
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,4,1,1
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,4,4,0
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,6,6,0
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,7,5,2
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,7,6,1
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,7,2,5
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,12,12,0
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,12,10,2
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,15,15,0
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,15,15,0
Z42dv,Home,2011,Megachilidae,Osmia_caerulescens,Bee,15,15,0
Z42dv,Home,2011,Crabronidae,Passaloecus_cuspidatus,Wasp,4,4,0
Z42dv,Home,2011,Vespidae,Symmorphus_canadensis,Wasp,3,3,0
Z42dv,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,6,3,3
Z42dv,Home,2012,Megachilidae,Megachile_pugnata,Bee,6,5,1
Z42dv,Home,2012,Megachilidae,Megachile_pugnata,Bee,7,7,0
Z42dv,Home,2012,Megachilidae,Megachile_pugnata,Bee,7,7,0
Z42dv,Home,2012,Megachilidae,Megachile_pugnata,Bee,7,7,0
Z42dv,Home,2012,Megachilidae,Megachile_pugnata,Bee,7,7,0
Z42dv,Home,2012,Megachilidae,Megachile_pugnata,Bee,8,8,0
Z42dv,Home,2012,Megachilidae,Megachile_pugnata,Bee,8,8,0
Z42dv,Home,2012,Megachilidae,Megachile_pugnata,Bee,10,10,0
Z42dv,Home,2012,Megachilidae,Megachile_pugnata,Bee,12,12,0
Z42dv,Home,2012,Megachilidae,Megachile_relativa,Bee,3,3,0
Z42dv,Home,2012,Megachilidae,Megachile_relativa,Bee,3,3,0
Z42dv,Home,2012,Megachilidae,Megachile_relativa,Bee,5,4,1
Z42dv,Home,2012,Megachilidae,Megachile_relativa,Bee,7,7,0
Z42dv,Home,2012,Megachilidae,Megachile_relativa,Bee,8,6,2
Z42dv,Home,2012,Megachilidae,Megachile_relativa,Bee,8,8,0
Z42dv,Home,2012,Megachilidae,Osmia_caerulescens,Bee,7,7,0
Z42dv,Home,2012,Megachilidae,Osmia_caerulescens,Bee,7,6,1
Z42dv,Home,2012,Megachilidae,Osmia_caerulescens,Bee,10,10,0
Z42dv,Home,2012,Megachilidae,Osmia_caerulescens,Bee,12,12,0
Z42dv,Home,2012,Megachilidae,Osmia_pumila,Bee,3,3,0
Z42dv,Home,2012,Megachilidae,Osmia_pumila,Bee,4,4,0
Z42dv,Home,2012,Megachilidae,Osmia_pumila,Bee,5,4,1
Z42dv,Home,2012,Megachilidae,Osmia_pumila,Bee,5,5,0
Z42dv,Home,2012,Megachilidae,Osmia_pumila,Bee,6,6,0
Z42dv,Home,2012,Megachilidae,Osmia_pumila,Bee,11,11,0
Z42dv,Home,2012,Megachilidae,Osmia_pumila,Bee,12,12,0
Z42dv,Home,2012,Megachilidae,Osmia_pumila,Bee,13,13,0
Z42dv,Home,2012,Vespidae,Symmorphus_canadensis,Wasp,6,0,6
Z42dv,Home,2013,Vespidae,Euodynerus_foraminatus,Wasp,1,0,1
Z42dv,Home,2013,Vespidae,Euodynerus_foraminatus,Wasp,2,0,2
Z42dv,Home,2013,Vespidae,Euodynerus_foraminatus,Wasp,5,1,4
Z42dv,Home,2013,Megachilidae,Heriades_carinata,Bee,4,3,1
Z42dv,Home,2013,Megachilidae,Heriades_carinata,Bee,5,1,4
Z42dv,Home,2013,Megachilidae,Hoplitis_spoliata,Bee,1,0,1
Z42dv,Home,2013,Megachilidae,Hoplitis_spoliata,Bee,4,2,2
Z42dv,Home,2013,Megachilidae,Hoplitis_spoliata,Bee,8,1,7
Z42dv,Home,2013,Megachilidae,Hoplitis_spoliata,Bee,9,2,7
Z42dv,Home,2013,Colletidae,Hylaeus_affinis,Bee,9,9,0
Z42dv,Home,2013,Colletidae,Hylaeus_affinis,Bee,13,13,0
Z42dv,Home,2013,Colletidae,Hylaeus_annulatus,Bee,19,19,0
Z42dv,Home,2013,Megachilidae,Megachile_centuncularis,Bee,2,1,1
Z42dv,Home,2013,Megachilidae,Megachile_centuncularis,Bee,13,13,0
Z42dv,Home,2013,Megachilidae,Megachile_pugnata,Bee,2,2,0
Z42dv,Home,2013,Megachilidae,Megachile_pugnata,Bee,9,7,2
Z42dv,Home,2013,Megachilidae,Megachile_pugnata,Bee,11,11,0
Z42dv,Home,2013,Megachilidae,Megachile_rotundata,Bee,10,8,2
Z42dv,Home,2013,Megachilidae,Osmia_caerulescens,Bee,5,5,0
Z42dv,Home,2013,Megachilidae,Osmia_caerulescens,Bee,11,11,0
Z42dv,Home,2013,Megachilidae,Osmia_caerulescens,Bee,11,11,0
Z42dv,Home,2013,Megachilidae,Osmia_caerulescens,Bee,13,13,0
Z42dv,Home,2013,Megachilidae,Osmia_caerulescens,Bee,14,14,0
